VARIABLES ="X","Y","Z","Head","Vx","Vy","Vz","Vsum"
ZONE I=45, J=30, K=20, DATAPACKING=POINT
0.477273 0.017241 0.000000 1.160012 -0.130340 0.013507 -0.021816 0.132841
0.500000 0.017241 0.000000 1.244155 -0.157080 0.013507 -0.122726 0.199795
0.522727 0.017241 0.000000 1.328298 -0.130340 0.013507 -0.223636 0.259199
0.545455 0.017241 0.000000 1.383311 -0.056701 0.013507 -0.298785 0.304417
0.568182 0.017241 0.000000 1.387236 0.045708 0.013507 -0.328721 0.332158
0.590909 0.017241 0.000000 1.330697 0.151641 0.013507 -0.305063 0.340941
0.613636 0.017241 0.000000 1.219243 0.234918 0.013507 -0.232556 0.330835
0.636364 0.017241 0.000000 1.072026 0.274827 0.013507 -0.127921 0.303440
0.659091 0.017241 0.000000 0.917165 0.261192 0.013507 -0.015763 0.262016
0.681818 0.017241 0.000000 0.784897 0.196869 0.013507 0.077442 0.211984
0.704545 0.017241 0.000000 0.700230 0.097045 0.013507 0.129814 0.162640
0.727273 0.017241 0.000000 0.676852 -0.014471 0.013507 0.129424 0.130929
0.750000 0.017241 0.000000 0.713825 -0.111072 0.013507 0.077204 0.135941
0.772727 0.017241 0.000000 0.795847 -0.169857 0.013507 -0.013284 0.170911
0.795455 0.017241 0.000000 0.897026 -0.177232 0.013507 -0.119172 0.213999
0.818182 0.017241 0.000000 0.987244 -0.132229 0.013507 -0.213880 0.251816
0.840909 0.017241 0.000000 1.039553 -0.046739 0.013507 -0.273626 0.277917
0.863636 0.017241 0.000000 1.036795 0.057398 0.013507 -0.283245 0.289318
0.886364 0.017241 0.000000 0.975816 0.153745 0.013507 -0.239904 0.285261
0.909091 0.017241 0.000000 0.868262 0.217740 0.013507 -0.153794 0.266919
0.931818 0.017241 0.000000 0.737747 0.232707 0.013507 -0.045642 0.237525
0.954545 0.017241 0.000000 0.614084 0.193943 0.013507 0.058360 0.202983
0.977273 0.017241 0.000000 0.526009 0.109875 0.013507 0.132958 0.173011
1.000000 0.017241 0.000000 0.494155 0.000000 0.013507 0.160018 0.160587
0.000000 0.034483 0.000000 1.976894 0.000000 0.026382 -0.396793 0.397669
0.022727 0.034483 0.000000 1.945040 0.109875 0.026382 -0.369733 0.386615
0.045455 0.034483 0.000000 1.856965 0.193943 0.026382 -0.295135 0.354139
0.068182 0.034483 0.000000 1.733302 0.232707 0.026382 -0.191134 0.302292
0.090909 0.034483 0.000000 1.602787 0.217740 0.026382 -0.082981 0.234505
0.113636 0.034483 0.000000 1.495233 0.153746 0.026382 0.003129 0.156024
